Input1,Input2,Output,normalisedKPI,normalised_threshold
-100.0,60.0,78.83466835791222,0.14093736931356893,0.29840885459300387
-99.97999799979998,60.0,78.85875843723764,0.14155266477407208,0.29840885459300387
-99.95999599959995,60.0,78.88284711142822,0.1421679243453996,0.29840885459300387
-99.93999399939995,60.0,78.90693437469977,0.142783147879815,0.29840885459300387
-99.91999199919992,60.0,78.93102022126689,0.14339833522955056,0.29840885459300387
-99.8999899989999,60.0,78.9551046453428,0.14401348624680366,0.29840885459300387
-99.87998799879988,60.0,78.9791876411395,0.14462860078374057,0.29840885459300387
-99.85998599859985,60.0,79.00326920286766,0.14524367869249302,0.29840885459300387
-99.83998399839984,60.0,79.02734932473666,0.14585871982516077,0.29840885459300387
-99.81998199819982,60.0,79.05142800095464,0.14647372403381098,0.29840885459300387
-99.7999799979998,60.0,79.07550522572839,0.14708869117047665,0.29840885459300387
-99.77997799779978,60.0,79.09958099326349,0.14770362108715993,0.29840885459300387
-99.75997599759975,60.0,79.12365529776419,0.1483185136358292,0.29840885459300387
-99.73997399739974,60.0,79.14772813343346,0.14893336866841989,0.29840885459300387
-99.71997199719972,60.0,79.17179949447305,0.1495481860368361,0.29840885459300387
-99.6999699969997,60.0,79.19586937508338,0.15016296559294823,0.29840885459300387
-99.67996799679968,60.0,79.21993776946364,0.15077770718859548,0.29840885459300387
-99.65996599659967,60.0,79.24400467181168,0.15139241067558218,0.29840885459300387
-99.63996399639964,60.0,79.26807007632424,0.15200707590568474,0.29840885459300387
-99.61996199619962,60.0,79.29213397719663,0.15262170273064324,0.29840885459300387
-99.5999599959996,60.0,79.31619636862295,0.15323629100216657,0.29840885459300387
-99.57995799579957,60.0,79.34025724479612,0.15385084057193313,0.29840885459300387
-99.55995599559957,60.0,79.36431659990768,0.15446535129158678,0.29840885459300387
-99.53995399539954,60.0,79.388374428148,0.15507982301274098,0.29840885459300387
-99.51995199519952,60.0,79.41243072370621,0.15569425558697794,0.29840885459300387
-99.4999499949995,60.0,79.43648548077009,0.15630864886584497,0.29840885459300387
-99.47994799479947,60.0,79.46053869352627,0.15692300270086046,0.29840885459300387
-99.45994599459947,60.0,79.48459035616007,0.1575373169435086,0.29840885459300387
-99.43994399439944,60.0,79.50864046285564,0.1581515914452445,0.29840885459300387
