Input1,Input2,Output
51.795179517951794,35.53855385538554,27.659418589693693
51.81518151815183,35.54455445544554,27.64665390226344
51.83518351835184,35.55055505550555,27.633896641787953
51.85518551855185,35.55655565556555,27.621146804046298
51.875187518751886,35.56255625562556,27.608404384818527
51.895189518951895,35.568556855685564,27.59566937988574
51.91519151915193,35.57455745574557,27.582941785029874
51.93519351935194,35.580558055805575,27.570221596033946
51.95519551955195,35.58655865586558,27.557508808681874
51.97519751975199,35.592559255925586,27.544803418758526
51.995199519951996,35.5985598559856,27.53210542204989
52.01520152015203,35.604560456045604,27.51941481434272
52.03520352035204,35.61056105610561,27.50673159142497
52.05520552055205,35.616561656165615,27.494055749085454
52.07520752075209,35.62256225622562,27.481387283114
52.095209520952096,35.628562856285626,27.46872618930151
52.11521152115213,35.63456345634563,27.45607246343976
52.13521352135214,35.64056405640564,27.44342610132168
52.15521552155215,35.64656465646564,27.430787098741114
52.17521752175219,35.65256525652565,27.418155451492893
52.1952195219522,35.65856585658565,27.40553115537299
52.215221522152234,35.66456645664566,27.39291420617827
52.23522352235224,35.670567056705664,27.380304599706736
52.25522552255225,35.67656765676568,27.367702331757357
52.27522752275229,35.68256825682568,27.35510739813008
52.2952295229523,35.68856885688569,27.34251979462605
52.315231523152335,35.69456945694569,27.32993951704728
52.33523352335234,35.7005700570057,27.317366561196973
52.35523552355235,35.706570657065704,27.304800922879306
52.37523752375239,35.71257125712571,27.292242597899477
52.3952395239524,35.718571857185715,27.279691582063844
52.415241524152435,35.72457245724572,27.26714787117971
52.435243524352444,35.730573057305726,27.254611461055557
52.45524552455245,35.73657365736573,27.242082347500855
52.47524752475249,35.74257425742574,27.22956052632614
52.4952495249525,35.74857485748574,27.217045993343095
52.515251525152536,35.754575457545755,27.2045387443644
52.535253525352545,35.76057605760576,27.192038775203898
52.55525552555255,35.766576657665766,27.17954608167647
52.57525752575259,35.77257725772577,27.167060659598043
52.5952595259526,35.77857785778578,27.15458250478576
52.615261526152636,35.78457845784578,27.142111613057732
52.635263526352645,35.79057905790579,27.1296479802333
52.655265526552654,35.79657965796579,27.11719160213279
52.67526752675269,35.8025802580258,27.10474247457768
52.6952695269527,35.808580858085804,27.092300593390625
52.71527152715271,35.81458145814581,27.07986595439529
52.735273527352746,35.820582058205815,27.067438553416498
52.755275527552755,35.82658265826582,27.055018386280242
52.77527752775279,35.832583258325826,27.04260544881356
52.7952795279528,35.83858385838584,27.030199736844732
52.81528152815281,35.844584458445844,27.017801246203046
52.835283528352846,35.85058505850585,27.005409972718965
52.855285528552855,35.856585658565855,26.993025912224162
52.87528752875289,35.86258625862586,26.980649060551364
52.8952895289529,35.868586858685866,26.968279413534514
52.91529152915291,35.87458745874587,26.955916967008655
52.93529352935295,35.88058805880588,26.943561716809988
52.955295529552956,35.88658865886588,26.93121365877593
52.97529752975299,35.89258925892589,26.918872788744963
52.995299529953,35.89858985898589,26.90653910255684
53.01530153015301,35.9045904590459,26.8942125960524
53.03530353035305,35.910591059105904,26.88189326507365
53.055305530553056,35.91659165916592,26.869581105463872
53.07530753075309,35.92259225922592,26.857276113067385
53.0953095309531,35.92859285928593,26.844978283729812
53.11531153115311,35.93459345934593,26.83268761329789
53.13531353135315,35.94059405940594,26.820404097619527
53.15531553155316,35.946594659465944,26.80812773254392
53.175317531753194,35.95259525952595,26.79585851392133
53.1953195319532,35.958595859585955,26.783596437603357
53.21532153215321,35.96459645964596,26.771341499442684
53.23532353235325,35.970597059705966,26.759093695293213
53.25532553255326,35.97659765976597,26.746853021010146
53.275327532753295,35.98259825982598,26.734619472449765
53.2953295329533,35.98859885988598,26.7223930454697
53.31533153315331,35.994599459945995,26.710173735928716
53.33533353335335,36.000600060006,26.697961539686744
53.35533553355336,36.006600660066006,26.685756452605098
53.375337533753395,36.01260126012601,26.673558470546148
53.395339533953404,36.01860186018602,26.661367589373643
53.41534153415341,36.02460246024602,26.64918380495247
53.43534353435345,36.03060306030603,26.637007113148737
53.45534553455346,36.03660366036603,26.6248375098299
53.475347534753496,36.04260426042604,26.612674990864523
53.495349534953505,36.048604860486044,26.600519552122552
53.51535153515351,36.05460546054605,26.58837118947507
53.53535353535355,36.060606060606055,26.57622989879442
53.55535553555356,36.06660666066606,26.564095675954302
53.5753575357536,36.072607260726066,26.55196851682955
53.595359535953605,36.07860786078608,26.539848417296366
53.615361536153614,36.084608460846084,26.52773537323211
53.63536353635365,36.09060906090609,26.515629380515463
53.65536553655366,36.096609660966095,26.503530435026427
53.6753675367537,36.1026102610261,26.491438532646157
53.695369536953706,36.108610861086106,26.479353669257215
53.715371537153715,36.11461146114611,26.467275840743348
53.73537353735375,36.12061206120612,26.455205042989594
53.75537553755376,36.12661266126612,26.44314127188235
53.77537753775377,36.13261326132613,26.43108452330921
53.79537953795381,36.13861386138613,26.419034793159074
53.815381538153815,36.14461446144614,26.406992077322236
53.83538353835385,36.150615061506144,26.394956371690125
53.85538553855386,36.15661566156616,26.382927672155635
53.87538753875387,36.16261626162616,26.370905974612825
53.89538953895391,36.16861686168617,26.35889127495709
53.915391539153916,36.17461746174617,26.346883569085232
53.93539353935395,36.18061806180618,26.334882852895234
53.95539553955396,36.186618661866184,26.322889122286504
53.97539753975397,36.19261926192619,26.31090237315967
53.99539953995401,36.198619861986195,26.298922601416717
54.015401540154016,36.2046204620462,26.286949802961004
54.035403540354054,36.210621062106206,26.274983973697115
54.05540554055406,36.21662166216621,26.263025109531064
54.07540754075407,36.22262226222622,26.251073206370123
54.09540954095411,36.22862286228622,26.239128260122904
54.11541154115412,36.23462346234623,26.227190266699427
54.135413541354154,36.24062406240624,26.215259222010946
54.15541554155416,36.246624662466246,26.203335121970156
54.17541754175417,36.25262526252625,26.19141796249103
54.19541954195421,36.25862586258626,26.179507739488873
54.21542154215422,36.26462646264626,26.167604448880436
54.235423542354255,36.27062706270627,26.155708086583708
54.25542554255426,36.27662766276627,26.14381864851815
54.27542754275427,36.28262826282628,26.131936130604487
54.29542954295431,36.288628862886284,26.120060528764814
54.31543154315432,36.29462946294629,26.108191838922664
54.335433543354355,36.300630063006295,26.09633005700283
54.355435543554364,36.3066306630663,26.084475178931598
54.37543754375437,36.312631263126306,26.072627200636514
54.39543954395441,36.31863186318632,26.060786118046536
54.41544154415442,36.324632463246324,26.048951927092027
54.435443544354456,36.33063306330633,26.037124623704678
54.455445544554465,36.336633663366335,26.02530420381764
54.47544754475447,36.34263426342634,26.013490663365374
54.49544954495451,36.348634863486346,26.00168399828373
54.51545154515452,36.35463546354635,25.989884204510023
54.53545354535456,36.36063606360636,25.978091277982852
54.555455545554565,36.36663666366636,25.966305214642333
54.575457545754574,36.37263726372637,25.95452601042988
54.59545954595461,36.37863786378637,25.942753661288318
54.61546154615462,36.38463846384638,25.93098816316196
54.63546354635466,36.390639063906384,25.919229511996406
54.655465546554666,36.3966396639664,25.907477703738774
54.675467546754675,36.4026402640264,25.895732734337507
54.69546954695471,36.40864086408641,25.883994599742465
54.71547154715472,36.41464146414641,25.87226329590502
54.73547354735473,36.42064206420642,25.860538818777854
54.75547554755477,36.426642664266424,25.848821164315076
54.775477547754775,36.43264326432643,25.837110328472313
54.79547954795481,36.438643864386435,25.825406307206503
54.81548154815482,36.44464446444644,25.8137090964761
54.83548354835483,36.450645064506446,25.802018692240924
54.85548554855487,36.45664566456645,25.790335090462246
54.875487548754876,36.46264626462646,25.778658287102807
54.89548954895491,36.46864686468646,25.766988278126718
54.91549154915492,36.47464746474647,25.75532505949961
54.93549354935493,36.48064806480648,25.7436686271885
54.95549554955497,36.486648664866486,25.73201897716181
54.97549754975498,36.49264926492649,25.720376105389544
54.995499549955014,36.4986498649865,25.708740007842987
55.01550155015502,36.5046504650465,25.697110680495037
55.03550355035503,36.51065106510651,25.685488119319935
55.05550555055507,36.51665166516651,25.673872320293377
55.07550755075508,36.52265226522652,25.6622632793926
55.095509550955114,36.528652865286524,25.650660992596222
55.11551155115512,36.53465346534653,25.639065455884378
55.13551355135513,36.540654065406535,25.627476665238635
55.15551555155517,36.54665466546654,25.61589461664201
55.17551755175518,36.552655265526546,25.60431930607905
55.195519551955215,36.55865586558656,25.592750729535712
55.215521552155224,36.564656465646564,25.58118888299948
55.23552355235523,36.57065706570657,25.569633762459286
55.25552555255527,36.576657665766575,25.558085363905487
55.27552755275528,36.58265826582658,25.546543683330047
55.295529552955315,36.588658865886586,25.535008716726292
55.315531553155324,36.59465946594659,25.52348046008914
55.33553355335533,36.6006600660066,25.51195890941489
55.35553555355537,36.6066606660666,25.50044406070137
55.37553755375538,36.61266126612661,25.48893590994796
55.395539553955416,36.61866186618661,25.477434453155425
55.415541554155425,36.62466246624662,25.465939686326138
55.435543554355434,36.630663066306624,25.454451605463895
55.45554555455547,36.63666366636664,25.44297020657399
55.47554755475548,36.64266426642664,25.43149548566327
55.49554955495552,36.64866486648665,25.420027438740036
55.515551555155525,36.65466546654665,25.40856606181415
55.535553555355534,36.66066606660666,25.397111350896935
55.55555555555557,36.666666666666664,25.385663302001213
55.57555755575558,36.67266726672667,25.374221911141397
55.59555955595562,36.678667866786675,25.362787174333313
55.615561556155626,36.68466846684668,25.351359087594403
55.635563556355635,36.690669066906686,25.339937646943564
55.65556555655567,36.69666966696669,25.328522848401192
55.67556755675568,36.7026702670267,25.317114687989296
55.69556955695569,36.7086708670867,25.305713161731347
55.71557155715573,36.71467146714671,25.294318265652322
55.735573557355735,36.72067206720672,25.282929995778826
55.75557555755577,36.726672667266726,25.271548348138836
55.77557755775578,36.73267326732673,25.260173318762046
55.79557955795579,36.73867386738674,25.24880490367954
55.81558155815583,36.74467446744674,25.237443098924
55.835583558355836,36.75067506750675,25.226087900529663
55.85558555855587,36.75667566756675,25.21473930453224
55.87558755875588,36.76267626762676,25.2033973069691
55.89558955895589,36.768676867686764,25.192061903879047
55.91559155915593,36.77467746774677,25.18073309130243
55.93559355935594,36.780678067806775,25.169410865281275
55.955595559555974,36.78667866786678,25.158095221858986
55.97559755975598,36.792679267926786,25.146786157080676
55.99559955995599,36.7986798679868,25.135483666992936
56.01560156015603,36.804680468046804,25.124187747643848
56.03560356035604,36.81068106810681,25.112898395083207
56.055605560556074,36.816681668166815,25.101615605362227
56.07560756075608,36.82268226822682,25.090339374533805
56.09560956095609,36.828682868286826,25.079069698652297
56.11561156115613,36.83468346834683,25.06780657377365
56.13561356135614,36.84068406840684,25.05654999595545
56.155615561556175,36.84668466846684,25.045299961256738
56.175617561756184,36.85268526852685,25.034056465738253
56.19561956195619,36.85868586858685,25.022819505462213
56.21562156215623,36.86468646864686,25.01158907649241
56.23562356235624,36.870687068706864,25.000365174894284
56.255625562556276,36.87668766876688,24.98914779673479
56.275627562756284,36.88268826882688,24.977936938082514
56.29562956295629,36.88868886888689,24.966732595007578
56.31563156315633,36.89468946894689,24.955534763581664
56.33563356335634,36.9006900690069,24.94434343987816
56.355635563556376,36.906690669066904,24.933158619971888
56.375637563756385,36.91269126912691,24.921980299939406
56.395639563956394,36.918691869186915,24.910808475858765
56.41564156415643,36.92469246924692,24.899643143809588
56.43564356435644,36.930693069306926,24.88848429987321
56.45564556455648,36.93669366936693,24.877331940132436
56.475647564756486,36.94269426942694,24.86618606067178
56.495649564956494,36.94869486948694,24.85504665757727
56.51565156515653,36.95469546954695,24.84391372693654
56.53565356535654,36.96069606960696,24.832787264838935
56.55565556555658,36.966696669666966,24.821667267375215
56.575657565756586,36.97269726972697,24.810553730637942
56.595659565956595,36.97869786978698,24.799446650721162
56.61566156615663,36.98469846984698,24.78834602372055
56.63566356635664,36.99069906990699,24.777251845733453
56.65566556655665,36.99669966996699,24.766164112858775
56.67566756675669,37.002700270027,24.755082821197007
56.695669566956695,37.008700870087004,24.74400796685035
56.71567156715673,37.01470147014701,24.73293954592252
56.73567356735674,37.020702070207015,24.721877554518965
56.75567556755675,37.02670267026702,24.710821988746652
56.77567756775679,37.032703270327026,24.699772844714182
56.795679567956796,37.03870387038704,24.688730118531886
56.81568156815683,37.044704470447044,24.677693806311552
56.83568356835684,37.05070507050705,24.66666390416677
56.85568556855685,37.056705670567055,24.655640408212637
56.87568756875689,37.06270627062706,24.644623314565894
56.8956895689569,37.068706870687066,24.633612619344994
56.915691569156934,37.07470747074707,24.622608318669915
56.93569356935694,37.08070807080708,24.611610408662386
56.95569556955695,37.08670867086708,24.600618885445677
56.97569756975699,37.09270927092709,24.5896337451447
56.995699569957,37.09870987098709,24.57865498388611
57.015701570157034,37.1047104710471,24.567682597798054
57.03570357035704,37.110711071107104,24.556716583010477
57.05570557055705,37.11671167116712,24.54575693565486
57.07570757075709,37.12271227122712,24.534803651864312
57.0957095709571,37.12871287128713,24.52385672777371
57.115711571157135,37.13471347134713,24.512916159519445
57.135713571357144,37.14071407140714,24.501981943239688
57.15571557155715,37.146714671467144,24.491054075074157
57.17571757175719,37.15271527152715,24.480132551164235
57.1957195719572,37.158715871587155,24.469217367653044
57.215721572157236,37.16471647164716,24.458308520685257
57.235723572357244,37.170717071707166,24.44740600640729
57.25572557255725,37.17671767176717,24.436509820967164
57.27572757275729,37.18271827182718,24.425619960514553
57.2957295729573,37.18871887188718,24.41473642120085
57.315731573157336,37.19471947194719,24.403859199179042
57.335733573357345,37.2007200720072,24.392988290603874
57.355735573557354,37.206720672067206,24.38212369163166
57.37573757375739,37.21272127212721,24.37126539842039
57.3957395739574,37.21872187218722,24.360413407129812
57.41574157415744,37.22472247224722,24.34956771392123
57.435743574357446,37.23072307230723,24.338728314957734
57.455745574557454,37.23672367236723,24.327895206403998
57.47574757475749,37.24272427242724,24.31706838442637
57.4957495749575,37.248724872487244,24.306247845192964
57.51575157515754,37.25472547254725,24.29543358487345
57.535753575357546,37.260726072607255,24.2846255996393
57.555755575557555,37.26672667266726,24.27382388566357
57.57575757575759,37.272727272727266,24.263028439121
57.5957595759576,37.27872787278728,24.252239256188105
57.61576157615761,37.284728472847284,24.241456333042976
57.63576357635765,37.29072907290729,24.23067966586542
57.655765576557656,37.296729672967295,24.21990925083699
57.67576757675769,37.3027302730273,24.209145084140825
57.6957695769577,37.308730873087306,24.19838716196187
57.71577157715771,37.31473147314731,24.18763548048666
57.73577357735775,37.32073207320732,24.176890035903437
57.755775577557756,37.32673267326732,24.166150824402216
57.77577757775779,37.33273327332733,24.15541784217457
57.7957795779578,37.33873387338733,24.14469108541393
57.81578157815781,37.34473447344734,24.133970550315283
57.83578357835785,37.350735073507344,24.123256233075352
57.85578557855786,37.35673567356736,24.112548129892634
57.875787578757894,37.36273627362736,24.10184623696719
57.8957895789579,37.36873687368737,24.091150550500938
57.91579157915791,37.37473747374737,24.08046106669737
57.93579357935795,37.38073807380738,24.069777781761715
57.95579557955796,37.386738673867384,24.05910069190096
57.975797579757995,37.39273927392739,24.048429793323724
57.995799579958,37.398739873987395,24.037765082240416
58.01580158015801,37.4047404740474,24.027106554863078
58.03580358035805,37.410741074107406,24.01645420740545
58.05580558055806,37.41674167416741,24.005808036083096
58.075807580758095,37.42274227422742,23.995168037113146
58.095809580958104,37.42874287428742,23.984534206714578
58.11581158115811,37.43474347434743,23.973906541107986
58.13581358135815,37.44074407440744,23.963285036515693
58.15581558155816,37.446744674467446,23.952669689161816
58.175817581758196,37.45274527452745,23.942060495272056
58.195819581958204,37.45874587458746,23.93145745107398
58.21582158215821,37.46474647464746,23.920860552796775
58.23582358235825,37.47074707470747,23.910269796671347
58.25582558255826,37.47674767476747,23.899685178930415
58.275827582758296,37.48274827482748,23.889106695808287
58.295829582958305,37.488748874887484,23.87853434354114
58.315831583158314,37.49474947494749,23.86796811836677
58.33583358335835,37.500750075007495,23.857408016524694
58.35583558355836,37.5067506750675,23.846854034256268
58.3758375837584,37.512751275127506,23.83630616780444
58.395839583958406,37.51875187518752,23.825764413414014
58.415841584158414,37.524752475247524,23.81522876733142
58.43584358435845,37.53075307530753,23.804699225804832
58.45584558455846,37.536753675367535,23.794175785084253
58.4758475847585,37.54275427542754,23.78365844142128
58.495849584958506,37.548754875487546,23.773147191069384
58.515851585158515,37.55475547554755,23.762642030283683
58.53585358535855,37.56075607560756,23.752142955321
58.55585558555856,37.56675667566756,23.74164996244002
58.57585758575857,37.57275727572757,23.73116304790107
58.59585958595861,37.57875787578757,23.7206822079662
58.615861586158616,37.58475847584758,23.71020743889931
58.63586358635865,37.590759075907584,23.69973873696591
58.65586558655866,37.5967596759676,23.689276098433382
58.67586758675867,37.6027602760276,23.678819519570737
58.69586958695871,37.60876087608761,23.66836899664876
58.715871587158716,37.61476147614761,23.65792452594006
58.73587358735875,37.62076207620762,23.647486103718872
58.75587558755876,37.626762676267624,23.6370537262613
58.77587758775877,37.63276327632763,23.62662738984509
58.79587958795881,37.638763876387635,23.616207090749782
58.81588158815882,37.64476447644764,23.605792825256703
58.835883588358854,37.650765076507646,23.595384589648845
58.85588558855886,37.65676567656765,23.584982380211056
58.87588758875887,37.66276627662766,23.57458619322985
58.89588958895891,37.66876687668766,23.564196024993503
58.91589158915892,37.67476747674767,23.553811871792135
58.935893589358955,37.68076807680768,23.5434337299175
58.95589558955896,37.686768676867686,23.533061595663206
58.97589758975897,37.69276927692769,23.52269546532456
58.99589958995901,37.6987698769877,23.512335335198603
59.01590159015902,37.7047704770477,23.50198120158425
59.035903590359055,37.71077107710771,23.49163306078205
59.055905590559064,37.71677167716771,23.481290909094405
59.07590759075907,37.72277227722772,23.47095474282542
59.09590959095911,37.728772877287724,23.460624558280966
59.11591159115912,37.73477347734773,23.450300351768725
59.135913591359156,37.740774077407735,23.439982119598085
59.155915591559165,37.74677467746774,23.429669858080263
59.17591759175917,37.752775277527746,23.41936356352818
59.19591959195921,37.75877587758776,23.409063232256543
59.21592159215922,37.764776477647764,23.398768860581853
59.235923592359256,37.77077707770777,23.388480444822317
59.255925592559265,37.776777677767775,23.37819798129802
59.275927592759274,37.78277827782778,23.367921466330714
59.29592959295931,37.788778877887786,23.357650896243932
59.31593159315932,37.79477947794779,23.347386267363067
59.33593359335936,37.8007800780078,23.33712757601516
59.355935593559366,37.8067806780678,23.326874818529145
59.375937593759375,37.81278127812781,23.31662799123564
59.39593959395941,37.818781878187814,23.30638709046706
59.41594159415942,37.82478247824782,23.296152112557635
59.43594359435946,37.830783078307824,23.285923053843312
59.455945594559466,37.83678367836784,23.275699910661906
59.475947594759475,37.84278427842784,23.265482679352893
59.49594959495951,37.84878487848785,23.255271356257573
59.51595159515952,37.85478547854785,23.24506593771909
59.53595359535953,37.86078607860786,23.234866420082287
59.55595559555957,37.866786678667864,23.22467279969379
59.575957595759576,37.87278727872787,23.21448507290208
59.59595959595961,37.878787878787875,23.204303236057328
59.61596159615962,37.88478847884788,23.194127285511573
59.63596359635963,37.890789078907886,23.18395721761859
59.65596559655967,37.89678967896789,23.173793028733897
59.675967596759676,37.9027902790279,23.163634715214908
59.69596959695971,37.9087908790879,23.153482273420703
59.71597159715972,37.91479147914791,23.14333569971226
59.73597359735973,37.92079207920792,23.13319499045228
59.75597559755977,37.926792679267926,23.12306014200521
59.77597759775978,37.93279327932793,23.1129311507374
59.795979597959814,37.93879387938794,23.102808013016865
59.81598159815982,37.94479447944794,23.09269072521353
59.83598359835983,37.95079507950795,23.082579283699033
59.85598559855987,37.95679567956795,23.07247368484678
59.87598759875988,37.96279627962796,23.062373925032077
59.895989598959915,37.968796879687964,23.052280000631885
59.91599159915992,37.97479747974797,23.042191908025103
59.93599359935993,37.980798079807975,23.03210964359231
59.95599559955997,37.98679867986798,23.022033203715893
59.97599759975998,37.992799279927986,23.011962584780118
59.995999599960015,37.998799879988,23.00189778317094
60.016001600160024,38.004800480048004,22.991838795276195
60.03600360036003,38.01080108010801,22.98178561748546
60.05600560056007,38.016801680168015,22.971738246190103
60.07600760076008,38.02280228022802,22.96169667778337
60.096009600960116,38.028802880288026,22.9516609086602
60.116011601160125,38.03480348034803,22.94163093521743
60.13601360136013,38.04080408040804,22.93160675385362
60.15601560156017,38.04680468046804,22.92158836096915
60.17601760176018,38.05280528052805,22.911575752966243
60.19601960196022,38.058805880588054,22.901568926248856
60.216021602160225,38.06480648064806,22.891567877222833
60.236023602360234,38.070807080708065,22.881572602295734
60.25602560256027,38.07680768076808,22.87158309787695
60.27602760276028,38.08280828082808,22.861599360377717
60.29602960296032,38.08880888088809,22.851621386210997
60.316031603160326,38.09480948094809,22.84164917179166
60.336033603360335,38.1008100810081,22.831682713536306
60.35603560356037,38.106810681068104,22.82172200786331
60.37603760376038,38.11281128112811,22.811767051192987
60.39603960396042,38.118811881188115,22.801817839947294
60.41604160416043,38.12481248124812,22.791874370550143
60.436043604360435,38.130813081308126,22.781936639427162
60.45604560456047,38.13681368136813,22.77200464300578
60.47604760476048,38.14281428142814,22.76207837771533
60.49604960496049,38.14881488148814,22.752157839986857
60.51605160516053,38.15481548154815,22.742243026253224
60.536053605360536,38.16081608160816,22.732333932949203
60.55605560556057,38.166816681668166,22.722430556511235
60.57605760576058,38.17281728172817,22.7125328933777
60.59605960596059,38.17881788178818,22.7026409399887
60.61606160616063,38.18481848184818,22.692754692786178
60.636063606360636,38.19081908190819,22.682874148213923
60.656065606560674,38.19681968196819,22.67299930271748
60.67606760676068,38.2028202820282,22.66313015274428
60.69606960696069,38.208820882088204,22.653266694743493
60.71607160716073,38.21482148214821,22.643408925166113
60.73607360736074,38.220822082208215,22.633556840465047
60.756075607560774,38.22682268226822,22.623710437094854
60.77607760776078,38.232823282328226,22.613869711512073
60.79607960796079,38.23882388238824,22.604034660174975
60.81608160816083,38.244824482448244,22.594205279543587
60.83608360836084,38.25082508250825,22.58438156607991
60.856085608560875,38.256825682568255,22.57456351624761
60.87608760876088,38.26282628262826,22.564751126512306
60.89608960896089,38.268826882688266,22.55494439334133
60.91609160916093,38.27482748274827,22.54514331320385
60.93609360936094,38.28082808280828,22.535347882570925
60.956095609560975,38.28682868286828,22.52555809791533
60.976097609760984,38.29282928292829,22.515773955711772
60.99609960996099,38.298829882988294,22.505995452436682
61.01610161016103,38.3048304830483,22.496222584568343
61.03610361036104,38.310831083108305,22.4864553485869
61.056105610561076,38.31683168316832,22.476693740974262
61.076107610761085,38.32283228322832,22.4669377582142
61.09610961096109,38.32883288328833,22.45718739679228
61.11611161116113,38.33483348334833,22.447442653195893
61.13611361136114,38.34083408340834,22.437703523914294
61.15611561156118,38.346834683468344,22.427970005438503
61.176117611761185,38.35283528352835,22.418242094261416
61.196119611961194,38.358835883588355,22.408519786877733
61.21612161216123,38.36483648364836,22.398803079783924
61.23612361236124,38.370837083708366,22.389091969478407
61.25612561256128,38.37683768376837,22.379386452461286
61.276127612761286,38.38283828382838,22.369686525234624
61.296129612961295,38.38883888388838,22.359992184302214
61.31613161316133,38.39483948394839,22.350303426169667
61.33613361336134,38.4008400840084,22.340620247344546
61.35613561356138,38.406840684068406,22.330942644336062
61.37613761376139,38.41284128412841,22.321270613655418
61.396139613961395,38.41884188418842,22.31160415181554
61.41614161416143,38.42484248424842,22.301943255331196
61.43614361436144,38.43084308430843,22.292287920719044
61.45614561456145,38.436843684368434,22.282638144497508
61.47614761476149,38.44284428442844,22.27299392318684
61.496149614961496,38.448844884488445,22.26335525330917
61.51615161516153,38.45484548454845,22.2537221313884
61.53615361536154,38.460846084608455,22.244094553950333
61.55615561556155,38.46684668466846,22.234472517522534
61.57615761576159,38.472847284728466,22.224856018634398
61.5961596159616,38.47884788478848,22.21524505381723
61.616161616161634,38.484848484848484,22.205639619604053
61.63616361636164,38.49084908490849,22.19603971252983
61.65616561656165,38.496849684968495,22.186445329131285
61.67616761676169,38.5028502850285,22.176856465946976
61.6961696169617,38.508850885088506,22.16727311951734
61.716171617161734,38.51485148514851,22.15769528638458
61.73617361736174,38.52085208520852,22.148122963092817
61.75617561756175,38.52685268526852,22.138556146187934
61.77617761776179,38.53285328532853,22.12899483221763
61.7961796179618,38.538853885388534,22.119439017731537
61.816181618161835,38.54485448544854,22.109888699280997
61.836183618361844,38.550855085508545,22.1003438734193
61.85618561856185,38.55685568556856,22.090804536701512
61.87618761876189,38.56285628562856,22.08127068568448
61.8961896189619,38.56885688568857,22.071742316927004
61.916191619161935,38.57485748574857,22.062219426989607
61.936193619361944,38.58085808580858,22.052702012434743
61.95619561956195,38.586858685868584,22.043190069826636
61.97619761976199,38.59285928592859,22.033683595731333
61.996199619962,38.598859885988595,22.024182586716794
62.016201620162036,38.6048604860486,22.014687039352715
62.036203620362045,38.610861086108606,22.00519695021073
62.056205620562054,38.61686168616861,21.995712315864235
62.07620762076209,38.62286228622862,21.986233132888458
62.0962096209621,38.62886288628862,21.976759397860537
62.11621162116214,38.63486348634863,21.967291107359337
62.136213621362145,38.64086408640864,21.957828257965698
62.156215621562154,38.646864686468646,21.948370846262154
62.17621762176219,38.65286528652865,21.93891886883315
62.1962196219622,38.65886588658866,21.929472322264992
62.21622162216224,38.66486648664866,21.920031203145736
62.236223622362246,38.67086708670867,21.910595508065388
62.256225622562255,38.676867686768674,21.9011652336157
62.27622762276229,38.68286828682868,21.89174037639027
62.2962296229623,38.688868886888685,21.8823209329846
62.31623162316234,38.69486948694869,21.872906899995954
62.33623362336235,38.700870087008695,21.863498274023495
62.356235623562355,38.7068706870687,21.854095051668185
62.37623762376239,38.712871287128706,21.844697229532798
62.3962396239624,38.71887188718872,21.835304804222048
62.41624162416241,38.724872487248724,21.825917772342372
62.43624362436245,38.73087308730873,21.816536130502087
62.456245624562456,38.736873687368735,21.807159875311402
62.47624762476249,38.74287428742874,21.797789003382263
62.4962496249625,38.748874887488746,21.788423511328567
62.51625162516251,38.75487548754875,21.779063395765974
62.53625362536255,38.76087608760876,21.769708653311962
62.55625562556256,38.76687668766876,21.760359280585956
62.576257625762594,38.77287728772877,21.751015274209088
62.5962596259626,38.778877887788774,21.741676630804456
62.61626162616261,38.78487848784878,21.732343346996892
62.63626362636265,38.790879087908785,21.72301541941311
62.65626562656266,38.7968796879688,21.713692844681702
62.676267626762694,38.8028802880288,21.704375619433005
62.6962696269627,38.80888088808881,21.695063740299307
62.71627162716271,38.814881488148814,21.685757203914658
62.73627362736275,38.82088208820882,21.67645600691494
62.75627562756276,38.826882688268824,21.66716014593796
62.776277627762795,38.83288328832883,21.65786961762326
62.796279627962804,38.838883888388835,21.648584418612323
62.81628162816281,38.84488448844884,21.639304545548388
62.83628362836285,38.850885088508846,21.630029995076548
62.85628562856286,38.85688568856885,21.6207607638438
62.876287628762896,38.86288628862886,21.611496848498902
62.896289628962904,38.86888688868886,21.602238245692522
62.91629162916291,38.87488748874887,21.592984952077103
62.93629362936295,38.88088808880888,21.58373696430695
62.95629562956296,38.886888688868886,21.574494279038245
62.976297629762996,38.89288928892889,21.565256892928943
62.996299629963005,38.8988898889889,21.556024802638923
63.016301630163014,38.9048904890489,21.54679800482983
63.03630363036305,38.91089108910891,21.537576496165162
63.05630563056306,38.916891689168914,21.528360273310312
63.0763076307631,38.92289228922892,21.519149332932436
63.096309630963106,38.928892889288925,21.50994367170062
63.116311631163114,38.93489348934893,21.500743286285694
63.13631363136315,38.940894089408935,21.491548173360364
63.15631563156316,38.94689468946894,21.482358329599233
63.1763176317632,38.952895289528946,21.473173751678654
63.196319631963206,38.95889588958896,21.463994436276902
63.216321632163215,38.964896489648964,21.454820380074032
63.23632363236325,38.97089708970897,21.445651579751935
63.25632563256326,38.976897689768975,21.436488031994408
63.2763276327633,38.98289828982898,21.42732973348702
63.29632963296331,38.988898889888986,21.418176680917238
63.316331633163315,38.99489948994899,21.40902887097432
63.33633363336335,39.000900090009,21.399886300349372
63.35633563356336,39.006900690069,21.39074896573538
63.37633763376337,39.01290129012901,21.381616863827134
63.39633963396341,39.018901890189014,21.37248999132124
63.416341634163416,39.02490249024902,21.36336834491622
63.43634363436345,39.030903090309025,21.354251921312347
